Algorithm,Instance,MetricName,ExecutionId,MetricValue,Evaluation,Time
AutoMOPSOW,ZDT6,IGD,2,0.03847932142704132,1900,227.305
AutoMOPSOW,ZDT6,IGD,2,0.036749011486474886,2000,241.566
AutoMOPSOW,ZDT6,IGD,2,0.036749011486474886,2100,257.818
AutoMOPSOW,ZDT6,IGD,2,0.016739980688929765,2200,267.46
AutoMOPSOW,ZDT6,IGD,2,0.016739980688929765,2300,276.592
AutoMOPSOW,ZDT6,IGD,2,0.009756173615382068,2400,290.649
AutoMOPSOW,ZDT6,IGD,2,0.009468334096017,2500,299.214
AutoMOPSOW,ZDT6,IGD,3,1.1448318465947005,100,5.41
AutoMOPSOW,ZDT6,IGD,3,0.9437292300923272,200,19.105
AutoMOPSOW,ZDT6,IGD,3,0.7831104177038937,300,37.66
AutoMOPSOW,ZDT6,IGD,3,0.6496684114444625,400,56.569
AutoMOPSOW,ZDT6,IGD,3,0.5412422625225898,500,63.034
AutoMOPSOW,ZDT6,IGD,3,0.4241739775192803,600,77.559
AutoMOPSOW,ZDT6,IGD,3,0.3418267986949569,700,83.887
AutoMOPSOW,ZDT6,IGD,3,0.29755583017193943,800,93.275
AutoMOPSOW,ZDT6,IGD,3,0.22842023977775874,900,102.024
AutoMOPSOW,ZDT6,IGD,3,0.19247937731369927,1000,120.756
AutoMOPSOW,ZDT6,IGD,3,0.15724171531019718,1100,131.845
AutoMOPSOW,ZDT6,IGD,3,0.12494024413576658,1200,146.305
AutoMOPSOW,ZDT6,IGD,3,0.10112744671650004,1300,163.225
AutoMOPSOW,ZDT6,IGD,3,0.08228545460497984,1400,172.521
AutoMOPSOW,ZDT6,IGD,3,0.06957585371310661,1500,181.271
AutoMOPSOW,ZDT6,IGD,3,0.06957585371310661,1600,187.467
AutoMOPSOW,ZDT6,IGD,3,0.04935432045972442,1700,192.477
AutoMOPSOW,ZDT6,IGD,3,0.0407044710434903,1800,210.855
AutoMOPSOW,ZDT6,IGD,3,0.0407044710434903,1900,227.305
AutoMOPSOW,ZDT6,IGD,3,0.03850232215350405,2000,241.566
AutoMOPSOW,ZDT6,IGD,3,0.03723626186453388,2100,257.818
AutoMOPSOW,ZDT6,IGD,3,0.017625236256094325,2200,267.46
AutoMOPSOW,ZDT6,IGD,3,0.017625236256094325,2300,276.592
AutoMOPSOW,ZDT6,IGD,3,0.00995259311704236,2400,290.649
AutoMOPSOW,ZDT6,IGD,3,0.00995259311704236,2500,299.214
AutoMOPSOW,ZDT6,IGD,4,1.1669857170458757,100,5.41
AutoMOPSOW,ZDT6,IGD,4,0.9481644061213842,200,19.105
AutoMOPSOW,ZDT6,IGD,4,0.7788172985692852,300,37.66
AutoMOPSOW,ZDT6,IGD,4,0.6259390034288347,400,56.569
AutoMOPSOW,ZDT6,IGD,4,0.5147706305444203,500,63.034
AutoMOPSOW,ZDT6,IGD,4,0.4049418524416963,600,77.559
AutoMOPSOW,ZDT6,IGD,4,0.33664662620616487,700,83.887
AutoMOPSOW,ZDT6,IGD,4,0.2833881383053653,800,93.275
AutoMOPSOW,ZDT6,IGD,4,0.22739612927784067,900,102.024
AutoMOPSOW,ZDT6,IGD,4,0.19197770514553497,1000,120.756
AutoMOPSOW,ZDT6,IGD,4,0.16128941991199713,1100,131.845
AutoMOPSOW,ZDT6,IGD,4,0.11843927027033499,1200,146.305
AutoMOPSOW,ZDT6,IGD,4,0.09523023713916315,1300,163.225
AutoMOPSOW,ZDT6,IGD,4,0.0845258325947427,1400,172.521
AutoMOPSOW,ZDT6,IGD,4,0.0678661076069474,1500,181.271
AutoMOPSOW,ZDT6,IGD,4,0.0678661076069474,1600,187.467
AutoMOPSOW,ZDT6,IGD,4,0.04856378786289469,1700,192.477
AutoMOPSOW,ZDT6,IGD,4,0.04067224055831581,1800,210.855
AutoMOPSOW,ZDT6,IGD,4,0.04021716801721642,1900,227.305
AutoMOPSOW,ZDT6,IGD,4,0.03829425295206759,2000,241.566
AutoMOPSOW,ZDT6,IGD,4,0.03829425295206759,2100,257.818
AutoMOPSOW,ZDT6,IGD,4,0.01725409641925736,2200,267.46
AutoMOPSOW,ZDT6,IGD,4,0.01725409641925736,2300,276.592
AutoMOPSOW,ZDT6,IGD,4,0.010063846719145026,2400,290.649
AutoMOPSOW,ZDT6,IGD,4,0.009913964090351423,2500,299.214
AutoMOPSOW,ZDT6,IGD,5,1.1618136857527657,100,5.41
AutoMOPSOW,ZDT6,IGD,5,0.947369720480604,200,19.105
AutoMOPSOW,ZDT6,IGD,5,0.7621728829170823,300,37.66
AutoMOPSOW,ZDT6,IGD,5,0.648607544566547,400,56.569
AutoMOPSOW,ZDT6,IGD,5,0.5313194455042624,500,63.034
AutoMOPSOW,ZDT6,IGD,5,0.42336637571094654,600,77.559
AutoMOPSOW,ZDT6,IGD,5,0.3367564764173115,700,83.887
AutoMOPSOW,ZDT6,IGD,5,0.2938586464445841,800,93.275
AutoMOPSOW,ZDT6,IGD,5,0.23260506579217557,900,102.024
AutoMOPSOW,ZDT6,IGD,5,0.19186699224961173,1000,120.756
AutoMOPSOW,ZDT6,IGD,5,0.16330967285031409,1100,131.845
AutoMOPSOW,ZDT6,IGD,5,0.1278115232978052,1200,146.305
AutoMOPSOW,ZDT6,IGD,5,0.09487781291465344,1300,163.225
AutoMOPSOW,ZDT6,IGD,5,0.0854976395784467,1400,172.521
AutoMOPSOW,ZDT6,IGD,5,0.06894958488881069,1500,181.271
AutoMOPSOW,ZDT6,IGD,5,0.06894958488881069,1600,187.467
AutoMOPSOW,ZDT6,IGD,5,0.0486462397545606,1700,192.477
AutoMOPSOW,ZDT6,IGD,5,0.04025045760089922,1800,210.855
AutoMOPSOW,ZDT6,IGD,5,0.03958248200271417,1900,227.305
AutoMOPSOW,ZDT6,IGD,5,0.038746019827707215,2000,241.566
AutoMOPSOW,ZDT6,IGD,5,0.03872837992451397,2100,257.818
AutoMOPSOW,ZDT6,IGD,5,0.018181795935466843,2200,267.46
AutoMOPSOW,ZDT6,IGD,5,0.01753355492335535,2300,276.592
AutoMOPSOW,ZDT6,IGD,5,0.010101742193620405,2400,290.649
AutoMOPSOW,ZDT6,IGD,5,0.010101742193620405,2500,299.214
AutoMOPSOW,ZDT6,IGD,6,1.140000722578972,100,5.41
AutoMOPSOW,ZDT6,IGD,6,0.9565854331532188,200,19.105
AutoMOPSOW,ZDT6,IGD,6,0.7857322030675681,300,37.66
AutoMOPSOW,ZDT6,IGD,6,0.6166852928795189,400,56.569
AutoMOPSOW,ZDT6,IGD,6,0.5337502272380197,500,63.034
AutoMOPSOW,ZDT6,IGD,6,0.41384313477348966,600,77.559
AutoMOPSOW,ZDT6,IGD,6,0.3449913765549233,700,83.887
AutoMOPSOW,ZDT6,IGD,6,0.28606203153322707,800,93.275
AutoMOPSOW,ZDT6,IGD,6,0.2303144927530864,900,102.024
AutoMOPSOW,ZDT6,IGD,6,0.19312948505033792,1000,120.756
AutoMOPSOW,ZDT6,IGD,6,0.156134119367031,1100,131.845
AutoMOPSOW,ZDT6,IGD,6,0.1203619831129549,1200,146.305
AutoMOPSOW,ZDT6,IGD,6,0.09639798159056413,1300,163.225
AutoMOPSOW,ZDT6,IGD,6,0.08525440997341467,1400,172.521
AutoMOPSOW,ZDT6,IGD,6,0.06862329891400705,1500,181.271
AutoMOPSOW,ZDT6,IGD,6,0.06862329891400705,1600,187.467
AutoMOPSOW,ZDT6,IGD,6,0.048208035245061565,1700,192.477
AutoMOPSOW,ZDT6,IGD,6,0.03927096735395186,1800,210.855
AutoMOPSOW,ZDT6,IGD,6,0.03927096735395186,1900,227.305
AutoMOPSOW,ZDT6,IGD,6,0.037399181085576626,2000,241.566
AutoMOPSOW,ZDT6,IGD,6,0.037399181085576626,2100,257.818
AutoMOPSOW,ZDT6,IGD,6,0.01727700033205301,2200,267.46
AutoMOPSOW,ZDT6,IGD,6,0.01727700033205301,2300,276.592
AutoMOPSOW,ZDT6,IGD,6,0.010056168119802504,2400,290.649
AutoMOPSOW,ZDT6,IGD,6,0.009846026369471454,2500,299.214
AutoMOPSOW,ZDT6,IGD,7,1.1562045301177624,100,5.41
AutoMOPSOW,ZDT6,IGD,7,0.9615970340644088,200,19.105
AutoMOPSOW,ZDT6,IGD,7,0.7715340168083699,300,37.66
AutoMOPSOW,ZDT6,IGD,7,0.6509445561203417,400,56.569
AutoMOPSOW,ZDT6,IGD,7,0.5121620293791452,500,63.034
AutoMOPSOW,ZDT6,IGD,7,0.4166656104132213,600,77.559
AutoMOPSOW,ZDT6,IGD,7,0.34446289818191345,700,83.887
AutoMOPSOW,ZDT6,IGD,7,0.2929637123574742,800,93.275
AutoMOPSOW,ZDT6,IGD,7,0.2351299971902482,900,102.024
AutoMOPSOW,ZDT6,IGD,7,0.19571867027374215,1000,120.756
AutoMOPSOW,ZDT6,IGD,7,0.15959054091551952,1100,131.845
AutoMOPSOW,ZDT6,IGD,7,0.12297894372903814,1200,146.305
AutoMOPSOW,ZDT6,IGD,7,0.10035163332256411,1300,163.225
AutoMOPSOW,ZDT6,IGD,7,0.08615648683134694,1400,172.521
AutoMOPSOW,ZDT6,IGD,7,0.07047985647510312,1500,181.271
AutoMOPSOW,ZDT6,IGD,7,0.06908999863866708,1600,187.467
AutoMOPSOW,ZDT6,IGD,7,0.05005454874310568,1700,192.477
AutoMOPSOW,ZDT6,IGD,7,0.038742236957875605,1800,210.855
AutoMOPSOW,ZDT6,IGD,7,0.038742236957875605,1900,227.305
AutoMOPSOW,ZDT6,IGD,7,0.03776414684016873,2000,241.566
AutoMOPSOW,ZDT6,IGD,7,0.03776414684016873,2100,257.818
AutoMOPSOW,ZDT6,IGD,7,0.017609604123799083,2200,267.46
AutoMOPSOW,ZDT6,IGD,7,0.017609604123799083,2300,276.592
AutoMOPSOW,ZDT6,IGD,7,0.010218481697973954,2400,290.649
AutoMOPSOW,ZDT6,IGD,7,0.010006146304657916,2500,299.214
AutoMOPSOW,ZDT6,IGD,8,1.1809571380509976,100,5.41
AutoMOPSOW,ZDT6,IGD,8,0.9760468950683003,200,19.105
AutoMOPSOW,ZDT6,IGD,8,0.7987832296191509,300,37.66
AutoMOPSOW,ZDT6,IGD,8,0.6344102534409535,400,56.569
AutoMOPSOW,ZDT6,IGD,8,0.5174113978330225,500,63.034
AutoMOPSOW,ZDT6,IGD,8,0.43327729887157834,600,77.559
AutoMOPSOW,ZDT6,IGD,8,0.3550898373479094,700,83.887
AutoMOPSOW,ZDT6,IGD,8,0.28826878110616794,800,93.275
AutoMOPSOW,ZDT6,IGD,8,0.23722601288161285,900,102.024
AutoMOPSOW,ZDT6,IGD,8,0.19245755071971737,1000,120.756
AutoMOPSOW,ZDT6,IGD,8,0.16296821557209698,1100,131.845
AutoMOPSOW,ZDT6,IGD,8,0.12830514280169447,1200,146.305
AutoMOPSOW,ZDT6,IGD,8,0.09864992091554285,1300,163.225
AutoMOPSOW,ZDT6,IGD,8,0.08459329301339961,1400,172.521
AutoMOPSOW,ZDT6,IGD,8,0.07004978904323728,1500,181.271
AutoMOPSOW,ZDT6,IGD,8,0.06864083203535075,1600,187.467
AutoMOPSOW,ZDT6,IGD,8,0.05042317898063835,1700,192.477
AutoMOPSOW,ZDT6,IGD,8,0.04076446040249609,1800,210.855
AutoMOPSOW,ZDT6,IGD,8,0.04076446040249609,1900,227.305
AutoMOPSOW,ZDT6,IGD,8,0.03966409457916999,2000,241.566
AutoMOPSOW,ZDT6,IGD,8,0.039607584404139376,2100,257.818
AutoMOPSOW,ZDT6,IGD,8,0.018111996350932698,2200,267.46
AutoMOPSOW,ZDT6,IGD,8,0.017749932389073696,2300,276.592
AutoMOPSOW,ZDT6,IGD,8,0.009983795286817958,2400,290.649
AutoMOPSOW,ZDT6,IGD,8,0.009983795286817958,2500,299.214
AutoMOPSOW,ZDT6,IGD,9,1.2020529551625223,100,5.41
AutoMOPSOW,ZDT6,IGD,9,0.9654766953614008,200,19.105
AutoMOPSOW,ZDT6,IGD,9,0.789011335218468,300,37.66
AutoMOPSOW,ZDT6,IGD,9,0.6451229196192221,400,56.569
AutoMOPSOW,ZDT6,IGD,9,0.5313388392575618,500,63.034
AutoMOPSOW,ZDT6,IGD,9,0.4290905365334235,600,77.559
AutoMOPSOW,ZDT6,IGD,9,0.34820387974242134,700,83.887
AutoMOPSOW,ZDT6,IGD,9,0.29833325037031616,800,93.275
AutoMOPSOW,ZDT6,IGD,9,0.23916115578743857,900,102.024
AutoMOPSOW,ZDT6,IGD,9,0.19485193745633592,1000,120.756
AutoMOPSOW,ZDT6,IGD,9,0.1620146562323377,1100,131.845
AutoMOPSOW,ZDT6,IGD,9,0.1279003030797139,1200,146.305
AutoMOPSOW,ZDT6,IGD,9,0.10144960873341598,1300,163.225
AutoMOPSOW,ZDT6,IGD,9,0.08597752681845698,1400,172.521
AutoMOPSOW,ZDT6,IGD,9,0.0702223984820165,1500,181.271
AutoMOPSOW,ZDT6,IGD,9,0.0702223984820165,1600,187.467
AutoMOPSOW,ZDT6,IGD,9,0.05041211767499566,1700,192.477
AutoMOPSOW,ZDT6,IGD,9,0.04046838824418396,1800,210.855
AutoMOPSOW,ZDT6,IGD,9,0.04046838824418396,1900,227.305
AutoMOPSOW,ZDT6,IGD,9,0.03946809982064571,2000,241.566
AutoMOPSOW,ZDT6,IGD,9,0.03878316503087402,2100,257.818
AutoMOPSOW,ZDT6,IGD,9,0.018291969028234545,2200,267.46
AutoMOPSOW,ZDT6,IGD,9,0.018200413222085262,2300,276.592
AutoMOPSOW,ZDT6,IGD,9,0.010248821549354756,2400,290.649
AutoMOPSOW,ZDT6,IGD,9,0.010248821549354756,2500,299.214
AutoMOPSOW,ZDT6,IGD,10,1.1650874971763514,100,5.41
AutoMOPSOW,ZDT6,IGD,10,0.9542028013530189,200,19.105
AutoMOPSOW,ZDT6,IGD,10,0.7967624907522876,300,37.66
AutoMOPSOW,ZDT6,IGD,10,0.6421508332764041,400,56.569
AutoMOPSOW,ZDT6,IGD,10,0.5324449865816888,500,63.034
AutoMOPSOW,ZDT6,IGD,10,0.42925244739977436,600,77.559
AutoMOPSOW,ZDT6,IGD,10,0.3401901494922613,700,83.887
AutoMOPSOW,ZDT6,IGD,10,0.2898015535413301,800,93.275
AutoMOPSOW,ZDT6,IGD,10,0.2314340397869085,900,102.024
AutoMOPSOW,ZDT6,IGD,10,0.19554136387325885,1000,120.756
AutoMOPSOW,ZDT6,IGD,10,0.16370013554858512,1100,131.845
AutoMOPSOW,ZDT6,IGD,10,0.12566262770621991,1200,146.305
AutoMOPSOW,ZDT6,IGD,10,0.10100737258526654,1300,163.225
AutoMOPSOW,ZDT6,IGD,10,0.08571340670481593,1400,172.521
AutoMOPSOW,ZDT6,IGD,10,0.06918567189314481,1500,181.271
AutoMOPSOW,ZDT6,IGD,10,0.0682522761466613,1600,187.467
AutoMOPSOW,ZDT6,IGD,10,0.049571596378092206,1700,192.477
AutoMOPSOW,ZDT6,IGD,10,0.04085079905556099,1800,210.855
AutoMOPSOW,ZDT6,IGD,10,0.04085079905556099,1900,227.305
AutoMOPSOW,ZDT6,IGD,10,0.03825051161148086,2000,241.566
AutoMOPSOW,ZDT6,IGD,10,0.03825051161148086,2100,257.818
AutoMOPSOW,ZDT6,IGD,10,0.01774519928702735,2200,267.46
AutoMOPSOW,ZDT6,IGD,10,0.01761000280597736,2300,276.592
AutoMOPSOW,ZDT6,IGD,10,0.010206358707308795,2400,290.649
AutoMOPSOW,ZDT6,IGD,10,0.00978367922286158,2500,299.214
AutoMOPSOW,ZDT6,IGD+,1,0.8885874108548996,100,5.725
AutoMOPSOW,ZDT6,IGD+,1,0.727113131224599,200,14.288
AutoMOPSOW,ZDT6,IGD+,1,0.6359615303283577,300,32.686
AutoMOPSOW,ZDT6,IGD+,1,0.4950589197912685,400,38.109
AutoMOPSOW,ZDT6,IGD+,1,0.42443948904681417,500,48.231
AutoMOPSOW,ZDT6,IGD+,1,0.34077053445705474,600,62.99
AutoMOPSOW,ZDT6,IGD+,1,0.2897666197212474,700,77.37
AutoMOPSOW,ZDT6,IGD+,1,0.24020402792562293,800,95.76
AutoMOPSOW,ZDT6,IGD+,1,0.20238977148944592,900,105.271
AutoMOPSOW,ZDT6,IGD+,1,0.1862285348360835,1000,118.635
AutoMOPSOW,ZDT6,IGD+,1,0.14767921347315327,1100,129.143
AutoMOPSOW,ZDT6,IGD+,1,0.1247604987172642,1200,136.28
AutoMOPSOW,ZDT6,IGD+,1,0.09402837550538612,1300,150.191
AutoMOPSOW,ZDT6,IGD+,1,0.08615816480510521,1400,159.716
AutoMOPSOW,ZDT6,IGD+,1,0.07884305874814841,1500,170.429
AutoMOPSOW,ZDT6,IGD+,1,0.06378082686257462,1600,186.291
AutoMOPSOW,ZDT6,IGD+,1,0.06378082686257462,1700,202.245
AutoMOPSOW,ZDT6,IGD+,1,0.05519965174160335,1800,208.069
AutoMOPSOW,ZDT6,IGD+,1,0.03312000489525229,1900,214.261
AutoMOPSOW,ZDT6,IGD+,1,0.029498462993829504,2000,221.545
AutoMOPSOW,ZDT6,IGD+,1,0.029356786567556487,2100,229.759
AutoMOPSOW,ZDT6,IGD+,1,0.029002483329337095,2200,249.656
AutoMOPSOW,ZDT6,IGD+,1,0.029002483329337095,2300,261.409
AutoMOPSOW,ZDT6,IGD+,1,0.029002483329337095,2400,280.215
AutoMOPSOW,ZDT6,IGD+,1,0.029002483329337095,2500,293.533
AutoMOPSOW,ZDT6,IGD+,2,0.9763668781366545,100,5.725
AutoMOPSOW,ZDT6,IGD+,2,0.7630948703733732,200,14.288
AutoMOPSOW,ZDT6,IGD+,2,0.6531517196482363,300,32.686
AutoMOPSOW,ZDT6,IGD+,2,0.520666216575781,400,38.109
AutoMOPSOW,ZDT6,IGD+,2,0.43419896728242113,500,48.231
AutoMOPSOW,ZDT6,IGD+,2,0.34854382264742745,600,62.99
AutoMOPSOW,ZDT6,IGD+,2,0.30155642357399653,700,77.37
AutoMOPSOW,ZDT6,IGD+,2,0.24707692154203748,800,95.76
AutoMOPSOW,ZDT6,IGD+,2,0.21392527605522157,900,105.271
AutoMOPSOW,ZDT6,IGD+,2,0.1921422371899703,1000,118.635
AutoMOPSOW,ZDT6,IGD+,2,0.16235148145685316,1100,129.143
AutoMOPSOW,ZDT6,IGD+,2,0.13369559254384064,1200,136.28
AutoMOPSOW,ZDT6,IGD+,2,0.0999546766751983,1300,150.191
AutoMOPSOW,ZDT6,IGD+,2,0.08877256931780356,1400,159.716
AutoMOPSOW,ZDT6,IGD+,2,0.08561553202611097,1500,170.429
AutoMOPSOW,ZDT6,IGD+,2,0.06868086598698846,1600,186.291
AutoMOPSOW,ZDT6,IGD+,2,0.06868086598698846,1700,202.245
AutoMOPSOW,ZDT6,IGD+,2,0.059149991067082235,1800,208.069
AutoMOPSOW,ZDT6,IGD+,2,0.03422381049156992,1900,214.261
AutoMOPSOW,ZDT6,IGD+,2,0.031459385465288724,2000,221.545
AutoMOPSOW,ZDT6,IGD+,2,0.03141395953463771,2100,229.759
AutoMOPSOW,ZDT6,IGD+,2,0.030284677079709776,2200,249.656
AutoMOPSOW,ZDT6,IGD+,2,0.030284677079709776,2300,261.409
AutoMOPSOW,ZDT6,IGD+,2,0.030284677079709776,2400,280.215
AutoMOPSOW,ZDT6,IGD+,2,0.030284677079709776,2500,293.533
AutoMOPSOW,ZDT6,IGD+,3,0.92677232160243,100,5.725
AutoMOPSOW,ZDT6,IGD+,3,0.7631562587941002,200,14.288
AutoMOPSOW,ZDT6,IGD+,3,0.6344691406782305,300,32.686
AutoMOPSOW,ZDT6,IGD+,3,0.5040083322708471,400,38.109
AutoMOPSOW,ZDT6,IGD+,3,0.43065336700229645,500,48.231
AutoMOPSOW,ZDT6,IGD+,3,0.3352752462267353,600,62.99
AutoMOPSOW,ZDT6,IGD+,3,0.29567952267013015,700,77.37
AutoMOPSOW,ZDT6,IGD+,3,0.24782045140864734,800,95.76
AutoMOPSOW,ZDT6,IGD+,3,0.20692033891859898,900,105.271
AutoMOPSOW,ZDT6,IGD+,3,0.18519439751617447,1000,118.635
AutoMOPSOW,ZDT6,IGD+,3,0.15161794438538634,1100,129.143
AutoMOPSOW,ZDT6,IGD+,3,0.1264693137633393,1200,136.28
AutoMOPSOW,ZDT6,IGD+,3,0.09617213823375675,1300,150.191
AutoMOPSOW,ZDT6,IGD+,3,0.08643752322247726,1400,159.716
AutoMOPSOW,ZDT6,IGD+,3,0.08290462527566042,1500,170.429
AutoMOPSOW,ZDT6,IGD+,3,0.06596484283511314,1600,186.291
AutoMOPSOW,ZDT6,IGD+,3,0.06596484283511314,1700,202.245
AutoMOPSOW,ZDT6,IGD+,3,0.05680637304257387,1800,208.069
AutoMOPSOW,ZDT6,IGD+,3,0.034285510207476146,1900,214.261
AutoMOPSOW,ZDT6,IGD+,3,0.029238580334357278,2000,221.545
AutoMOPSOW,ZDT6,IGD+,3,0.029238580334357278,2100,229.759
AutoMOPSOW,ZDT6,IGD+,3,0.029238580334357278,2200,249.656
AutoMOPSOW,ZDT6,IGD+,3,0.029238580334357278,2300,261.409
AutoMOPSOW,ZDT6,IGD+,3,0.029238580334357278,2400,280.215
AutoMOPSOW,ZDT6,IGD+,3,0.029238580334357278,2500,293.533
AutoMOPSOW,ZDT6,IGD+,4,0.9078792384538121,100,5.725
AutoMOPSOW,ZDT6,IGD+,4,0.7402753395505904,200,14.288
AutoMOPSOW,ZDT6,IGD+,4,0.6278899092274857,300,32.686
AutoMOPSOW,ZDT6,IGD+,4,0.5124199874243281,400,38.109
AutoMOPSOW,ZDT6,IGD+,4,0.4225572344146423,500,48.231
AutoMOPSOW,ZDT6,IGD+,4,0.3431579226844679,600,62.99
AutoMOPSOW,ZDT6,IGD+,4,0.29286480973627765,700,77.37
AutoMOPSOW,ZDT6,IGD+,4,0.2387533699816288,800,95.76
AutoMOPSOW,ZDT6,IGD+,4,0.2028720305472532,900,105.271
AutoMOPSOW,ZDT6,IGD+,4,0.18755717420523255,1000,118.635
AutoMOPSOW,ZDT6,IGD+,4,0.15184245390408796,1100,129.143
AutoMOPSOW,ZDT6,IGD+,4,0.12957644485262915,1200,136.28
AutoMOPSOW,ZDT6,IGD+,4,0.09681776073464632,1300,150.191
AutoMOPSOW,ZDT6,IGD+,4,0.08792306588577488,1400,159.716
AutoMOPSOW,ZDT6,IGD+,4,0.08131529400004499,1500,170.429
AutoMOPSOW,ZDT6,IGD+,4,0.06852162100156863,1600,186.291
AutoMOPSOW,ZDT6,IGD+,4,0.06701086869594107,1700,202.245
AutoMOPSOW,ZDT6,IGD+,4,0.05690073779377661,1800,208.069
AutoMOPSOW,ZDT6,IGD+,4,0.034541647686235855,1900,214.261
AutoMOPSOW,ZDT6,IGD+,4,0.03058575998606954,2000,221.545
AutoMOPSOW,ZDT6,IGD+,4,0.02918426105644927,2100,229.759
AutoMOPSOW,ZDT6,IGD+,4,0.02918426105644927,2200,249.656
AutoMOPSOW,ZDT6,IGD+,4,0.02918426105644927,2300,261.409
AutoMOPSOW,ZDT6,IGD+,4,0.02918426105644927,2400,280.215
AutoMOPSOW,ZDT6,IGD+,4,0.02918426105644927,2500,293.533
AutoMOPSOW,ZDT6,IGD+,5,0.9509223262709923,100,5.725
AutoMOPSOW,ZDT6,IGD+,5,0.8001831989823543,200,14.288
AutoMOPSOW,ZDT6,IGD+,5,0.6618779459953473,300,32.686
AutoMOPSOW,ZDT6,IGD+,5,0.5138683351301636,400,38.109
AutoMOPSOW,ZDT6,IGD+,5,0.4352686020395745,500,48.231
AutoMOPSOW,ZDT6,IGD+,5,0.35054429419400357,600,62.99
AutoMOPSOW,ZDT6,IGD+,5,0.30629628226189354,700,77.37
AutoMOPSOW,ZDT6,IGD+,5,0.25504183395292984,800,95.76
AutoMOPSOW,ZDT6,IGD+,5,0.21033567350848464,900,105.271
AutoMOPSOW,ZDT6,IGD+,5,0.19556826074257797,1000,118.635
AutoMOPSOW,ZDT6,IGD+,5,0.16171625705004353,1100,129.143
AutoMOPSOW,ZDT6,IGD+,5,0.13401516637217956,1200,136.28
AutoMOPSOW,ZDT6,IGD+,5,0.10091852190321385,1300,150.191
AutoMOPSOW,ZDT6,IGD+,5,0.0916288269498984,1400,159.716
AutoMOPSOW,ZDT6,IGD+,5,0.08615710685701579,1500,170.429
AutoMOPSOW,ZDT6,IGD+,5,0.0706771152222972,1600,186.291
AutoMOPSOW,ZDT6,IGD+,5,0.06978234228665987,1700,202.245
AutoMOPSOW,ZDT6,IGD+,5,0.05813578274429753,1800,208.069
AutoMOPSOW,ZDT6,IGD+,5,0.035555457276424084,1900,214.261
AutoMOPSOW,ZDT6,IGD+,5,0.031102565147275937,2000,221.545
AutoMOPSOW,ZDT6,IGD+,5,0.031102565147275937,2100,229.759
AutoMOPSOW,ZDT6,IGD+,5,0.031102565147275937,2200,249.656
AutoMOPSOW,ZDT6,IGD+,5,0.031102565147275937,2300,261.409
AutoMOPSOW,ZDT6,IGD+,5,0.031102565147275937,2400,280.215
AutoMOPSOW,ZDT6,IGD+,5,0.031102565147275937,2500,293.533
AutoMOPSOW,ZDT6,IGD+,6,0.9164896730293973,100,5.725
AutoMOPSOW,ZDT6,IGD+,6,0.7405689622407418,200,14.288
AutoMOPSOW,ZDT6,IGD+,6,0.649576450610177,300,32.686
AutoMOPSOW,ZDT6,IGD+,6,0.5228513138716506,400,38.109
AutoMOPSOW,ZDT6,IGD+,6,0.42873505640480897,500,48.231
AutoMOPSOW,ZDT6,IGD+,6,0.33750798801113563,600,62.99
AutoMOPSOW,ZDT6,IGD+,6,0.29716534454083393,700,77.37
AutoMOPSOW,ZDT6,IGD+,6,0.23956992138207958,800,95.76
AutoMOPSOW,ZDT6,IGD+,6,0.2016742354150113,900,105.271
AutoMOPSOW,ZDT6,IGD+,6,0.18627173429811386,1000,118.635
AutoMOPSOW,ZDT6,IGD+,6,0.15480337057867674,1100,129.143
AutoMOPSOW,ZDT6,IGD+,6,0.128817671627881,1200,136.28
AutoMOPSOW,ZDT6,IGD+,6,0.09600528712198592,1300,150.191
AutoMOPSOW,ZDT6,IGD+,6,0.08781298843427303,1400,159.716
AutoMOPSOW,ZDT6,IGD+,6,0.08301292298118157,1500,170.429
AutoMOPSOW,ZDT6,IGD+,6,0.06740256969106131,1600,186.291
AutoMOPSOW,ZDT6,IGD+,6,0.0664952770935643,1700,202.245
AutoMOPSOW,ZDT6,IGD+,6,0.057098009567968476,1800,208.069
AutoMOPSOW,ZDT6,IGD+,6,0.03389204712629124,1900,214.261
AutoMOPSOW,ZDT6,IGD+,6,0.02991520533709381,2000,221.545
AutoMOPSOW,ZDT6,IGD+,6,0.02991520533709381,2100,229.759
AutoMOPSOW,ZDT6,IGD+,6,0.02910973986818014,2200,249.656
AutoMOPSOW,ZDT6,IGD+,6,0.02910973986818014,2300,261.409
AutoMOPSOW,ZDT6,IGD+,6,0.02910973986818014,2400,280.215
AutoMOPSOW,ZDT6,IGD+,6,0.02910973986818014,2500,293.533
AutoMOPSOW,ZDT6,IGD+,7,0.9593127856353159,100,5.725
AutoMOPSOW,ZDT6,IGD+,7,0.8053912224041406,200,14.288
AutoMOPSOW,ZDT6,IGD+,7,0.6766758525372722,300,32.686
AutoMOPSOW,ZDT6,IGD+,7,0.5367438772520804,400,38.109
AutoMOPSOW,ZDT6,IGD+,7,0.4399477715588874,500,48.231
AutoMOPSOW,ZDT6,IGD+,7,0.3638787426508291,600,62.99
AutoMOPSOW,ZDT6,IGD+,7,0.3109278198892731,700,77.37
AutoMOPSOW,ZDT6,IGD+,7,0.2553757751939098,800,95.76
AutoMOPSOW,ZDT6,IGD+,7,0.20938670595080328,900,105.271
AutoMOPSOW,ZDT6,IGD+,7,0.18964756075713088,1000,118.635
